"Time","Day_Type_ID","Total_Carriageway_Flow","Speed_Value","Intencity","Volume","Result"
"6/13/2014 7:45","4","1208.00","104.08","4832.00","46.425826287471","0"
"6/13/2014 8:00","4","1096.00","105.05","4384.00","41.732508329367","0"
"6/13/2014 8:15","4","1146.00","105.41","4584.00","43.487335167441","0"
"6/13/2014 8:30","4","1089.00","104.51","4356.00","41.680221988326","0"
"6/13/2014 8:45","4","1044.00","104.42","4176.00","39.992338632446","0"
"6/13/2014 9:00","4","1008.00","104.36","4032.00","38.635492525872","0"
"6/13/2014 9:15","4","931.00","104.3","3724.00","35.704697986577","0"
"6/13/2014 9:30","4","954.00","103.13","3816.00","37.001842334917","0"
"6/13/2014 9:45","4","942.00","104.82","3768.00","35.947338294219","0"
"6/13/2014 10:00","4","910.00","105.78","3640.00","34.411041784836","0"
"6/13/2014 10:15","4","927.00","105.98","3708.00","34.987733534629","0"
"6/13/2014 10:30","4","989.00","103.98","3956.00","38.045778034237","0"
"6/13/2014 10:45","4","922.00","104.69","3688.00","35.227815455153","0"
"6/13/2014 11:00","4","958.00","103.18","3832.00","37.138980422563","0"
"6/13/2014 11:15","4","1021.00","104.53","4084.00","39.070123409547","0"
"6/13/2014 11:30","4","876.00","104.57","3504.00","33.508654489815","0"
"6/13/2014 11:45","4","943.00","104.3","3772.00","36.164908916587","0"
"6/13/2014 12:00","4","1014.00","103.52","4056.00","39.180834621329","0"
"6/13/2014 12:15","4","1025.00","103.5","4100.00","39.613526570048","0"
"6/13/2014 12:30","4","983.00","103.42","3932.00","38.019725391607","0"
"6/13/2014 12:45","4","983.00","104.13","3932.00","37.760491693076","0"
"6/13/2014 13:00","4","1037.00","104.27","4148.00","39.781336913782","0"
"6/13/2014 13:15","4","1051.00","104.26","4204.00","40.322271244965","0"
"6/13/2014 13:30","4","1099.00","104.6","4396.00","42.026768642447","0"
"6/13/2014 13:45","4","1050.00","105.19","4200.00","39.927749786101","0"
"6/13/2014 14:00","4","1173.00","103.92","4692.00","45.150115473441","0"
"6/13/2014 14:15","4","1117.00","104.48","4468.00","42.764165390505","0"
"6/13/2014 14:30","4","1194.00","102.46","4776.00","46.6133125122","0"
"6/13/2014 14:45","4","997.00","105.46","3988.00","37.815285416272","0"
"6/13/2014 15:00","4","1059.00","104.3","4236.00","40.613614573346","0"
"6/13/2014 15:15","4","1056.00","106.43","4224.00","39.688057878418","0"
"6/13/2014 15:30","4","1238.00","101.86","4952.00","48.615747103868","0"
"6/13/2014 15:45","4","1200.00","102.46","4800.00","46.847550263517","0"
"6/13/2014 16:00","4","1416.00","97.81","5664.00","57.908189346693","0"
"6/13/2014 16:15","4","1427.00","71.7","5708.00","79.609483960948","0.5"
"6/13/2014 16:30","4","1433.00","69.28","5732.00","82.736720554273","0.5"
"6/13/2014 16:45","4","1493.00","71.32","5972.00","83.735277621985","0.5"
"6/13/2014 17:00","4","1428.00","68.45","5712.00","83.447772096421","0.5"
"6/13/2014 17:15","4","1504.00","68.71","6016.00","87.556396448843","0.5"
"6/13/2014 17:30","4","1471.00","66.03","5884.00","89.111010146903","0.5"
"6/13/2014 17:45","4","1425.00","67.18","5700.00","84.84668055969","0.5"
"6/13/2014 18:00","4","1454.00","71.8","5816.00","81.00278551532","0.5"
"6/13/2014 18:15","4","1387.00","67.69","5548.00","81.961885064264","0.5"
"6/13/2014 18:30","4","1262.00","63.53","5048.00","79.45852353219","0.5"
"6/13/2014 18:45","4","645.00","40.97","2580.00","62.972907005126","0"
"6/13/2014 19:00","4","1193.00","60.93","4772.00","78.319382898408","0.5"
"6/13/2014 19:15","4","1442.00","82.35","5768.00","70.042501517911","0"
"6/13/2014 19:30","4","1373.00","93.18","5492.00","58.939686628032","0"
"6/13/2014 19:45","4","915.00","105.3","3660.00","34.757834757835","0"
"6/13/2014 20:00","4","840.00","106.91","3360.00","31.428304181087","0"
"6/13/2014 20:15","4","768.00","109.99","3072.00","27.929811801073","0"
"6/13/2014 20:30","4","657.00","108.73","2628.00","24.169962291916","0"
"6/13/2014 20:45","4","689.00","108.43","2756.00","25.417319929909","0"
"6/13/2014 21:00","4","614.00","109.6","2456.00","22.408759124088","0"
"6/13/2014 21:15","4","584.00","107.57","2336.00","21.716091847169","0"
"6/13/2014 21:30","4","457.00","107.4","1828.00","17.020484171322","0"
"6/13/2014 21:45","4","394.00","107.98","1576.00","14.595295425079","0"
"6/13/2014 22:00","4","432.00","106.63","1728.00","16.205570664916","0"
"6/13/2014 22:15","4","414.00","106.97","1656.00","15.480975974572","0"
"6/13/2014 22:30","4","342.00","104.46","1368.00","13.095921883975","0"
"6/13/2014 22:45","4","346.00","107.25","1384.00","12.904428904429","0"
"6/13/2014 23:00","4","306.00","107.11","1224.00","11.427504434693","0"
"6/13/2014 23:15","4","289.00","108.27","1156.00","10.677011175764","0"
"6/13/2014 23:30","4","256.00","105.93","1024.00","9.6667610686302","0"
"6/13/2014 23:45","4","241.00","104.81","964.00","9.1975956492701","0"
"7/13/2014 0:00","6","235.00","110.19","940.00","8.5307196660314","0"
"7/13/2014 0:15","6","201.00","110.41","804.00","7.2819490988135","0"
"7/13/2014 0:30","6","204.00","109.42","816.00","7.457503198684","0"
"7/13/2014 0:45","6","218.00","109.22","872.00","7.9838857352133","0"
"7/13/2014 1:00","6","188.00","109.02","752.00","6.8978169143276","0"
"7/13/2014 1:15","6","170.00","111.03","680.00","6.1244708637305","0"
"7/13/2014 1:30","6","138.00","110.08","552.00","5.0145348837209","0"
"7/13/2014 1:45","6","130.00","110.47","520.00","4.7071603150177","0"
"7/13/2014 2:00","6","124.00","109.37","496.00","4.5350644600896","0"
"7/13/2014 2:15","6","113.00","101.21","452.00","4.4659618614761","0"
"7/13/2014 2:30","6","98.00","109.22","392.00","3.5890862479399","0"
"7/13/2014 2:45","6","84.00","106.78","336.00","3.1466566772804","0"
"7/13/2014 3:00","6","95.00","107.75","380.00","3.5266821345708","0"
"7/13/2014 3:15","6","85.00","110.05","340.00","3.0895047705588","0"
"7/13/2014 3:30","6","71.00","105.68","284.00","2.6873580620742","0"
"7/13/2014 3:45","6","64.00","106.95","256.00","2.3936418887331","0"
"7/13/2014 4:00","6","71.00","102.06","284.00","2.7826768567509","0"
"7/13/2014 4:15","6","63.00","104.67","252.00","2.4075666380052","0"
"7/13/2014 4:30","6","85.00","108.19","340.00","3.1426194657547","0"
"7/13/2014 4:45","6","102.00","111.57","408.00","3.6568970153267","0"
"7/13/2014 5:00","6","119.00","111.13","476.00","4.2832718437866","0"
"7/13/2014 5:15","6","152.00","109.04","608.00","5.5759354365371","0"
"7/13/2014 5:30","6","141.00","111.01","564.00","5.0806233672642","0"
"7/13/2014 5:45","6","174.00","111.12","696.00","6.2634989200864","0"
"7/13/2014 6:00","6","203.00","112.6","812.00","7.2113676731794","0"
"7/13/2014 6:15","6","231.00","113.22","924.00","8.1611022787493","0"
"7/13/2014 6:30","6","248.00","113.81","992.00","8.7162815218346","0"
"7/13/2014 6:45","6","274.00","111.6","1096.00","9.820788530466","0"
"7/13/2014 7:00","6","265.00","111.51","1060.00","9.5058739126536","0"
"7/13/2014 7:15","6","328.00","111.38","1312.00","11.779493625426","0"
"7/13/2014 7:30","6","318.00","111.58","1272.00","11.399892453845","0"
"7/13/2014 7:45","6","386.00","113.12","1544.00","13.649222065064","0"
"7/13/2014 8:00","6","490.00","112.88","1960.00","17.363571934798","0"
"7/13/2014 8:15","6","448.00","111.91","1792.00","16.012867482799","0"
"7/13/2014 8:30","6","505.00","110.62","2020.00","18.260712348581","0"
"7/13/2014 8:45","6","464.00","110.63","1856.00","16.776642863599","0"
"7/13/2014 9:00","6","539.00","112.37","2156.00","19.186615644745","0"
"7/13/2014 9:15","6","587.00","111.49","2348.00","21.060184769935","0"
"7/13/2014 9:30","6","736.00","108.54","2944.00","27.123641053989","0"
"7/13/2014 9:45","6","868.00","108.75","3472.00","31.926436781609","0"
"7/13/2014 10:00","6","873.00","108.8","3492.00","32.095588235294","0"
"7/13/2014 10:15","6","901.00","110.02","3604.00","32.757680421742","0"
"7/13/2014 10:30","6","877.00","109.51","3508.00","32.033604237056","0"
"7/13/2014 10:45","6","902.00","110.02","3608.00","32.794037447737","0"
"7/13/2014 11:00","6","923.00","109.39","3692.00","33.750799890301","0"
"7/13/2014 11:15","6","987.00","108.35","3948.00","36.437471158283","0"
"7/13/2014 11:30","6","943.00","108.12","3772.00","34.887162412135","0"
"7/13/2014 11:45","6","1032.00","107.34","4128.00","38.457238680827","0"
"7/13/2014 12:00","6","1029.00","107.84","4116.00","38.16765578635","0"
"7/13/2014 12:15","6","992.00","108.38","3968.00","36.611921018638","0"
"7/13/2014 12:30","6","960.00","108.32","3840.00","35.450516986706","0"
"7/13/2014 12:45","6","883.00","109.81","3532.00","32.164648028413","0"
"7/13/2014 13:00","6","846.00","110.4","3384.00","30.652173913043","0"
"7/13/2014 13:15","6","836.00","110.38","3344.00","30.295343359304","0"
"7/13/2014 13:30","6","831.00","110.62","3324.00","30.048815765684","0"
"7/13/2014 13:45","6","795.00","110.78","3180.00","28.7055425167","0"
"7/13/2014 14:00","6","814.00","110.14","3256.00","29.562375158889","0"
"7/13/2014 14:15","6","737.00","111.25","2948.00","26.498876404494","0"
"7/13/2014 14:30","6","747.00","110.42","2988.00","27.060315160297","0"
"7/13/2014 14:45","6","765.00","110.84","3060.00","27.60736196319","0"
"7/13/2014 15:00","6","716.00","110.65","2864.00","25.883416177135","0"
"7/13/2014 15:15","6","778.00","110.79","3112.00","28.089177723621","0"
"7/13/2014 15:30","6","750.00","111.36","3000.00","26.939655172414","0"
"7/13/2014 15:45","6","747.00","110.1","2988.00","27.138964577657","0"
"7/13/2014 16:00","6","799.00","110.95","3196.00","28.805768364128","0"
"7/13/2014 16:15","6","763.00","111.23","3052.00","27.4386406545","0"
"7/13/2014 16:30","6","762.00","112.27","3048.00","27.148837623586","0"
"7/13/2014 16:45","6","866.00","110.08","3464.00","31.468023255814","0"
"7/13/2014 17:00","6","764.00","111.27","3056.00","27.464725442617","0"
"7/13/2014 17:15","6","790.00","111.06","3160.00","28.453088420674","0"
"7/13/2014 17:30","6","814.00","111.56","3256.00","29.186088203657","0"
"7/13/2014 17:45","6","764.00","111.85","3056.00","27.322306660706","0"
"7/13/2014 18:00","6","808.00","111.29","3232.00","29.041243597808","0"
"7/13/2014 18:15","6","819.00","112.42","3276.00","29.140722291407","0"
"7/13/2014 18:30","6","732.00","111.9","2928.00","26.166219839142","0"
"7/13/2014 18:45","6","738.00","110.68","2952.00","26.671485363209","0"
"7/13/2014 19:00","6","733.00","111.85","2932.00","26.213679034421","0"
"7/13/2014 19:15","6","687.00","113.81","2748.00","24.14550566734","0"
"7/13/2014 19:30","6","648.00","112.87","2592.00","22.964472401878","0"
"7/13/2014 19:45","6","603.00","112.64","2412.00","21.413352272727","0"
"7/13/2014 20:00","6","590.00","112.35","2360.00","21.005785491767","0"
"7/13/2014 20:15","6","537.00","113.98","2148.00","18.845411475697","0"
"7/13/2014 20:30","6","469.00","113.74","1876.00","16.493757692984","0"
"7/13/2014 20:45","6","444.00","113.43","1776.00","15.657233536102","0"
"7/13/2014 21:00","6","431.00","112.54","1724.00","15.31899768971","0"
"7/13/2014 21:15","6","374.00","110.08","1496.00","13.59011627907","0"
"7/13/2014 21:30","6","332.00","109.82","1328.00","12.092515024586","0"
"7/13/2014 21:45","6","252.00","108.9","1008.00","9.2561983471074","0"
"7/13/2014 22:00","6","359.00","106.63","1436.00","13.467129325706","0"
"7/13/2014 22:15","6","253.00","108.07","1012.00","9.3643009160729","0"
"7/13/2014 22:30","6","217.00","109.95","868.00","7.8944974988631","0"
"7/13/2014 22:45","6","213.00","107.82","852.00","7.9020589872009","0"
"7/13/2014 23:00","6","189.00","108.81","756.00","6.9478908188586","0"
"7/13/2014 23:15","6","218.00","107.93","872.00","8.0793106643195","0"
"7/13/2014 23:30","6","201.00","109.97","804.00","7.3110848413204","0"
"7/13/2014 23:45","6","203.00","105.95","812.00","7.6639924492685","0"
"8/13/2014 0:00","9","192.00","104.34","768.00","7.3605520414031","0"
"8/13/2014 0:15","9","157.00","106.69","628.00","5.8862123910395","0"
"8/13/2014 0:30","9","135.00","107.51","540.00","5.0227885778067","0"
"8/13/2014 0:45","9","108.00","106.31","432.00","4.0635876211081","0"
"8/13/2014 1:00","9","121.00","103.03","484.00","4.6976608754732","0"
"8/13/2014 1:15","9","93.00","104.89","372.00","3.5465725998665","0"
"8/13/2014 1:30","9","128.00","101.73","512.00","5.0329303057112","0"
"8/13/2014 1:45","9","101.00","104.87","404.00","3.8523886716888","0"
"8/13/2014 2:00","9","111.00","104.18","444.00","4.2618544826262","0"
"8/13/2014 2:15","9","105.00","102.6","420.00","4.093567251462","0"
"8/13/2014 2:30","9","95.00","102.94","380.00","3.6914707596658","0"
"8/13/2014 2:45","9","110.00","101.04","440.00","4.3547110055424","0"
"8/13/2014 3:00","9","110.00","101.98","440.00","4.3145714846048","0"
"8/13/2014 3:15","9","104.00","98.93","416.00","4.2049934296978","0"
"8/13/2014 3:30","9","109.00","102.13","436.00","4.2690688338392","0"
"8/13/2014 3:45","9","126.00","100.76","504.00","5.0019849146487","0"
"8/13/2014 4:00","9","132.00","101.81","528.00","5.1861310283862","0"
"8/13/2014 4:15","9","155.00","103.95","620.00","5.964405964406","0"
"8/13/2014 4:30","9","160.00","102.25","640.00","6.2591687041565","0"
"8/13/2014 4:45","9","178.00","106.44","712.00","6.6892145809846","0"
"8/13/2014 5:00","9","213.00","108.08","852.00","7.8830495928942","0"
"8/13/2014 5:15","9","283.00","104.4","1132.00","10.842911877395","0"
"8/13/2014 5:30","9","326.00","104.94","1304.00","12.426148275205","0"
"8/13/2014 5:45","9","425.00","106.17","1700.00","16.012056136385","0"
"8/13/2014 6:00","9","411.00","107.8","1644.00","15.250463821892","0"
"8/13/2014 6:15","9","488.00","107.62","1952.00","18.137892585021","0"
"8/13/2014 6:30","9","551.00","107.69","2204.00","20.466152846132","0"
"8/13/2014 6:45","9","650.00","107.83","2600.00","24.112028192525","0"
"8/13/2014 7:00","9","771.00","106.89","3084.00","28.852090934606","0"
"8/13/2014 7:15","9","879.00","106.12","3516.00","33.132303053147","0"
"8/13/2014 7:30","9","1015.00","104.63","4060.00","38.803402465832","0"
"8/13/2014 7:45","9","1004.00","105.38","4016.00","38.109698234959","0"
"8/13/2014 8:00","9","1060.00","105.95","4240.00","40.018876828693","0"
"8/13/2014 8:15","9","1088.00","103.05","4352.00","42.231926249394","0"
"8/13/2014 8:30","9","1180.00","104.09","4720.00","45.345374195408","0"
"8/13/2014 8:45","9","1013.00","105.69","4052.00","38.338537231526","0"
"8/13/2014 9:00","9","925.00","105.05","3700.00","35.221323179438","0"
"8/13/2014 9:15","9","826.00","105.24","3304.00","31.394906879513","0"
"8/13/2014 9:30","9","1012.00","103.14","4048.00","39.247624587939","0"
"8/13/2014 9:45","9","878.00","105.1","3512.00","33.415794481446","0"
"8/13/2014 10:00","9","931.00","104.34","3724.00","35.691010159095","0"
"8/13/2014 10:15","9","905.00","104.69","3620.00","34.578278727672","0"
"8/13/2014 10:30","9","627.00","106.24","2508.00","23.606927710843","0"
"8/13/2014 10:45","9","799.00","106","3196.00","30.150943396226","0"
"8/13/2014 11:00","9","1194.00","101.27","4776.00","47.161054606497","0"
"8/13/2014 11:15","9","1249.00","96.69","4996.00","51.670286482573","0"
"8/13/2014 11:30","9","1074.00","100.89","4296.00","42.581028843295","0"
"8/13/2014 11:45","9","1029.00","102.58","4116.00","40.124780658998","0"
"8/13/2014 12:00","9","949.00","102.46","3796.00","37.048604333398","0"
"8/13/2014 12:15","9","974.00","103.21","3896.00","37.748280205406","0"
"8/13/2014 12:30","9","925.00","104.42","3700.00","35.433824937751","0"
"8/13/2014 12:45","9","918.00","103.49","3672.00","35.481689052082","0"
"8/13/2014 13:00","9","927.00","102.95","3708.00","36.017484215639","0"
"8/13/2014 13:15","9","925.00","102.83","3700.00","35.981717397647","0"
"8/13/2014 13:30","9","886.00","105","3544.00","33.752380952381","0"
"8/13/2014 13:45","9","923.00","102.82","3692.00","35.907411009531","0"
"8/13/2014 14:00","9","1022.00","102.75","4088.00","39.785888077859","0"
"8/13/2014 14:15","9","1012.00","102.17","4048.00","39.620240775179","0"
"8/13/2014 14:30","9","984.00","104.29","3936.00","37.740914756928","0"
"8/13/2014 14:45","9","1161.00","100.73","4644.00","46.103444852576","0"
"8/13/2014 15:00","9","1103.00","101.89","4412.00","43.301599764452","0"
"8/13/2014 15:15","9","1130.00","102.5","4520.00","44.09756097561","0"
"8/13/2014 15:30","9","1185.00","102","4740.00","46.470588235294","0"
"8/13/2014 15:45","9","1234.00","102.35","4936.00","48.226673180264","0"
"8/13/2014 16:00","9","1308.00","100.84","5232.00","51.884172947243","0"
"8/13/2014 16:15","9","1416.00","95.69","5664.00","59.191138049953","0"
"8/13/2014 16:30","9","1469.00","92.85","5876.00","63.284868066774","0"
"8/13/2014 16:45","9","1474.00","76.43","5896.00","77.142483318069","0.5"
"8/13/2014 17:00","9","1452.00","70.81","5808.00","82.022313232594","0.5"
"8/13/2014 17:15","9","1466.00","67.42","5864.00","86.977158113319","0.5"
"8/13/2014 17:30","9","1550.00","69.28","6200.00","89.491916859122","0.5"
"8/13/2014 17:45","9","1502.00","69.7","6008.00","86.197991391679","0.5"
"8/13/2014 18:00","9","1480.00","70.18","5920.00","84.354516956398","0.5"
"8/13/2014 18:15","9","1394.00","84.96","5576.00","65.630885122411","0"
"8/13/2014 18:30","9","1218.00","100.55","4872.00","48.453505718548","0"
"8/13/2014 18:45","9","983.00","108.02","3932.00","36.400666543233","0"
"8/13/2014 19:00","9","836.00","109.59","3344.00","30.513733004836","0"
"8/13/2014 19:15","9","943.00","107.15","3772.00","35.202986467569","0"
"8/13/2014 19:30","9","861.00","108.2","3444.00","31.829944547135","0"
"8/13/2014 19:45","9","794.00","107.43","3176.00","29.563436656427","0"
"8/13/2014 20:00","9","742.00","106.57","2968.00","27.850239279347","0"
"8/13/2014 20:15","9","568.00","109.04","2272.00","20.836390315481","0"
"8/13/2014 20:30","9","500.00","109.37","2000.00","18.286550242297","0"
"8/13/2014 20:45","9","505.00","106.99","2020.00","18.880269184036","0"
"8/13/2014 21:00","9","577.00","106.65","2308.00","21.640881387717","0"
"8/13/2014 21:15","9","567.00","103.97","2268.00","21.813984803309","0"
"8/13/2014 21:30","9","505.00","106.65","2020.00","18.940459446789","0"
"8/13/2014 21:45","9","404.00","106.73","1616.00","15.141010025297","0"
"8/13/2014 22:00","9","406.00","106.19","1624.00","15.29334212261","0"
"8/13/2014 22:15","9","341.00","108.03","1364.00","12.626122373415","0"
"8/13/2014 22:30","9","325.00","105.73","1300.00","12.295469592358","0"
"8/13/2014 22:45","9","259.00","106.79","1036.00","9.7012828916565","0"
"8/13/2014 23:00","9","247.00","107.06","988.00","9.228470016813","0"
"8/13/2014 23:15","9","216.00","105.49","864.00","8.1903497961892","0"
"8/13/2014 23:30","9","205.00","106.85","820.00","7.6743097800655","0"
"8/13/2014 23:45","9","178.00","106.38","712.00","6.6929874036473","0"
"9/13/2014 0:00","5","188.00","106.03","752.00","7.0923323587664","0"
"9/13/2014 0:15","5","167.00","104.87","668.00","6.36979117002","0"
"9/13/2014 0:30","5","182.00","104.57","728.00","6.9618437410347","0"
"9/13/2014 0:45","5","158.00","104.1","632.00","6.0710854947166","0"
"9/13/2014 1:00","5","147.00","104.94","588.00","5.6032018296169","0"
"9/13/2014 1:15","5","155.00","105.58","620.00","5.8723243038454","0"
"9/13/2014 1:30","5","158.00","104.93","632.00","6.0230629943772","0"
"9/13/2014 1:45","5","139.00","105.05","556.00","5.2927177534507","0"
"9/13/2014 2:00","5","119.00","102.88","476.00","4.6267496111975","0"
"9/13/2014 2:15","5","122.00","104.43","488.00","4.6729866896486","0"
"9/13/2014 2:30","5","124.00","102.41","496.00","4.8432770237282","0"
"9/13/2014 2:45","5","122.00","103.87","488.00","4.69818041783","0"
"9/13/2014 3:00","5","130.00","100.06","520.00","5.1968818708775","0"
"9/13/2014 3:15","5","132.00","101.76","528.00","5.188679245283","0"
"9/13/2014 3:30","5","124.00","102.52","496.00","4.8380803745611","0"
"9/13/2014 3:45","5","146.00","102.88","584.00","5.6765163297045","0"
"9/13/2014 4:00","5","161.00","102.25","644.00","6.2982885085575","0"
"9/13/2014 4:15","5","142.00","102.7","568.00","5.5306718597858","0"
"9/13/2014 4:30","5","169.00","104.33","676.00","6.4794402377073","0"
"9/13/2014 4:45","5","168.00","102.64","672.00","6.5471551052221","0"
"9/13/2014 5:00","5","223.00","105.77","892.00","8.4333932116857","0"
"9/13/2014 5:15","5","251.00","103.46","1004.00","9.704233520201","0"
"9/13/2014 5:30","5","253.00","102.32","1012.00","9.8905394839719","0"
"9/13/2014 5:45","5","269.00","105.94","1076.00","10.156692467434","0"
"9/13/2014 6:00","5","313.00","104.73","1252.00","11.95454979471","0"
"9/13/2014 6:15","5","321.00","107.81","1284.00","11.909841387626","0"
"9/13/2014 6:30","5","385.00","111.11","1540.00","13.860138601386","0"
"9/13/2014 6:45","5","466.00","109.99","1864.00","16.94699518138","0"
"9/13/2014 7:00","5","496.00","108.64","1984.00","18.262150220913","0"
"9/13/2014 7:15","5","536.00","107.01","2144.00","20.035510699935","0"
"9/13/2014 7:30","5","663.00","106.77","2652.00","24.838437763417","0"
"9/13/2014 7:45","5","649.00","107.21","2596.00","24.214159126947","0"
"9/13/2014 8:00","5","622.00","109.04","2488.00","22.817314746882","0"
"9/13/2014 8:15","5","735.00","106.65","2940.00","27.566807313643","0"
"9/13/2014 8:30","5","688.00","106.02","2752.00","25.957366534616","0"
"9/13/2014 8:45","5","764.00","108.4","3056.00","28.191881918819","0"
"9/13/2014 9:00","5","751.00","107.2","3004.00","28.022388059701","0"
"9/13/2014 9:15","5","841.00","105.46","3364.00","31.89835008534","0"
"9/13/2014 9:30","5","917.00","105.45","3668.00","34.784257942153","0"
"9/13/2014 9:45","5","884.00","106.27","3536.00","33.273736708384","0"
"9/13/2014 10:00","5","929.00","106.72","3716.00","34.820089955022","0"
"9/13/2014 10:15","5","1018.00","105.74","4072.00","38.50955173066","0"
"9/13/2014 10:30","5","964.00","105.83","3856.00","36.435793253331","0"
"9/13/2014 10:45","5","1026.00","106.95","4104.00","38.373071528752","0"
"9/13/2014 11:00","5","973.00","107.29","3892.00","36.275514959456","0"
"9/13/2014 11:15","5","1032.00","107.32","4128.00","38.464405516213","0"
"9/13/2014 11:30","5","1084.00","105.56","4336.00","41.076165214096","0"
"9/13/2014 11:45","5","979.00","104.65","3916.00","37.419971333015","0"
"9/13/2014 12:00","5","1066.00","105.86","4264.00","40.279614585301","0"
"9/13/2014 12:15","5","1129.00","105.12","4516.00","42.960426179604","0"
"9/13/2014 12:30","5","1044.00","106.29","4176.00","39.288738357324","0"
"9/13/2014 12:45","5","944.00","107.03","3776.00","35.279828085583","0"
"9/13/2014 13:00","5","985.00","106.24","3940.00","37.085843373494","0"
"9/13/2014 13:15","5","997.00","106.62","3988.00","37.403864190583","0"
"9/13/2014 13:30","5","981.00","107.3","3924.00","36.570363466915","0"
"9/13/2014 13:45","5","988.00","107.09","3952.00","36.903539079279","0"
"9/13/2014 14:00","5","941.00","106.85","3764.00","35.226953673374","0"
"9/13/2014 14:15","5","925.00","107.87","3700.00","34.300546954668","0"
"9/13/2014 14:30","5","881.00","109.14","3524.00","32.288803371816","0"
"9/13/2014 14:45","5","935.00","107.16","3740.00","34.901082493468","0"
"9/13/2014 15:00","5","920.00","108.18","3680.00","34.017378443335","0"
"9/13/2014 15:15","5","870.00","106.73","3480.00","32.605640401012","0"
"9/13/2014 15:30","5","862.00","107.51","3448.00","32.071435215329","0"
"9/13/2014 15:45","5","840.00","108.72","3360.00","30.905077262693","0"
"9/13/2014 16:00","5","911.00","108.49","3644.00","33.588349156604","0"
"9/13/2014 16:15","5","868.00","109.66","3472.00","31.661499179281","0"
"9/13/2014 16:30","5","813.00","109.31","3252.00","29.750251578081","0"
"9/13/2014 16:45","5","834.00","109.41","3336.00","30.490814367974","0"
"9/13/2014 17:00","5","814.00","110.27","3256.00","29.527523351773","0"
"9/13/2014 17:15","5","874.00","109.08","3496.00","32.049871653832","0"
"9/13/2014 17:30","5","827.00","110.68","3308.00","29.887965305385","0"
"9/13/2014 17:45","5","859.00","111.5","3436.00","30.816143497758","0"
"9/13/2014 18:00","5","921.00","110.7","3684.00","33.279132791328","0"
"9/13/2014 18:15","5","859.00","111.45","3436.00","30.829968595783","0"
"9/13/2014 18:30","5","836.00","110.35","3344.00","30.30357951971","0"
"9/13/2014 18:45","5","807.00","111.42","3228.00","28.971459343026","0"
"9/13/2014 19:00","5","739.00","111.17","2956.00","26.589907349105","0"
"9/13/2014 19:15","5","676.00","110.03","2704.00","24.575115877488","0"
"9/13/2014 19:30","5","632.00","108.78","2528.00","23.239566096709","0"
"9/13/2014 19:45","5","574.00","107.11","2296.00","21.435907011484","0"
"9/13/2014 20:00","5","530.00","108.71","2120.00","19.501425811793","0"
"9/13/2014 20:15","5","490.00","108.85","1960.00","18.006430868167","0"
"9/13/2014 20:30","5","483.00","108.1","1932.00","17.872340425532","0"
"9/13/2014 20:45","5","451.00","109.38","1804.00","16.492960321814","0"
"9/13/2014 21:00","5","403.00","106.78","1612.00","15.096460011238","0"
"9/13/2014 21:15","5","365.00","107.15","1460.00","13.625758282781","0"
"9/13/2014 21:30","5","308.00","108.84","1232.00","11.319367879456","0"
"9/13/2014 21:45","5","313.00","108.31","1252.00","11.559412796602","0"
"9/13/2014 22:00","5","279.00","107.38","1116.00","10.392996833675","0"
"9/13/2014 22:15","5","294.00","107.72","1176.00","10.917192721872","0"
"9/13/2014 22:30","5","282.00","108.16","1128.00","10.42899408284","0"
"9/13/2014 22:45","5","274.00","107.8","1096.00","10.166975881262","0"
"9/13/2014 23:00","5","254.00","107.06","1016.00","9.490005604334","0"
"9/13/2014 23:15","5","255.00","109.06","1020.00","9.3526499174766","0"
"9/13/2014 23:30","5","235.00","108.72","940.00","8.6460632818249","0"
"9/13/2014 23:45","5","211.00","108.71","844.00","7.763775181676","0"
"10/13/2014 0:00","0","131.00","105.42","524.00","4.9705938152153","0"
"10/13/2014 0:15","0","104.00","105.34","416.00","3.9491171444845","0"
"10/13/2014 0:30","0","107.00","102.88","428.00","4.1601866251944","0"
"10/13/2014 0:45","0","75.00","103.56","300.00","2.8968713789108","0"
"10/13/2014 1:00","0","82.00","102.39","328.00","3.2034378357261","0"
"10/13/2014 1:15","0","66.00","100.32","264.00","2.6315789473684","0"
"10/13/2014 1:30","0","74.00","97.97","296.00","3.0213330611412","0"
"10/13/2014 1:45","0","75.00","96.38","300.00","3.1126789790413","0"
"10/13/2014 2:00","0","78.00","96.39","312.00","3.2368502956738","0"
"10/13/2014 2:15","0","80.00","98.82","320.00","3.2382108884841","0"
"10/13/2014 2:30","0","83.00","98.67","332.00","3.3647511908381","0"
"10/13/2014 2:45","0","72.00","100.63","288.00","2.8619695915731","0"
"10/13/2014 3:00","0","62.00","99.62","248.00","2.4894599478016","0"
"10/13/2014 3:15","0","35.00","98.26","140.00","1.4247913698351","0"
"10/13/2014 3:30","0","90.00","97.36","360.00","3.6976170912079","0"
"10/13/2014 3:45","0","69.00","100","276.00","2.76","0"
"10/13/2014 4:00","0","51.00","95.23","204.00","2.1421820854773","0"
"10/13/2014 4:15","0","76.00","98.39","304.00","3.0897448927737","0"
"10/13/2014 4:30","0","105.00","96.11","420.00","4.3699927166788","0"
"10/13/2014 4:45","0","106.00","95.4","424.00","4.4444444444444","0"
"10/13/2014 5:00","0","155.00","95.61","620.00","6.4846773350068","0"
